source_n,target_n,assignment,slice,level,pehe_tl,pehe_tl,npehe_tl,npehe_tl,bias_tl,bias_tl,pehe_target,pehe_target,npehe_target,npehe_target,bias_target,bias_target,pehe_source,pehe_source,npehe_source,npehe_source,bias_source,bias_source,cita,cita,true_ite_sd,true_ite_sd
,,,,,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem
1000,100,biased,effect,0.5,1.1470278379020757,0.023999632634006195,0.40614249037495675,0.010270315222827101,0.2385203379367683,0.021130268880752194,3.703759275057192,0.20751477342088487,1.2980022657865544,0.0730688963387824,1.0084095859502649,0.05416985640162821,1.0884861157562173,0.020668934642907852,0.3859346830214496,0.009364053184440467,0.01541937827814561,0.010370035675040168,0.2207392838839793,0.0037883955877318818,1.6941489854613345,0.014730975746308583
1000,100,biased,effect,0.75,1.4128063394413237,0.027344771878501657,0.44158843662736125,0.010373119145228319,0.2504645846458758,0.021448191303616394,3.8056929113077214,0.2070375926688642,1.170574093179924,0.061299376184329256,1.0171489880653706,0.056269621455258614,1.398185340953499,0.02431647395545071,0.43752224811224344,0.009936379872750815,0.017823840198167715,0.012012096949026082,0.22752314895089715,0.004085427076357422,1.8038537657821325,0.01753704965380297
1000,100,biased,effect,1.0,1.7966338263789101,0.04120782341497913,0.4667119505608479,0.011144450518865914,0.2791747832232842,0.019025866736734655,4.335320023214409,0.22943047356896815,1.1152320992360363,0.05708958766858885,1.0728444099360832,0.054504885312664175,1.8622103256994094,0.03661260563877858,0.48368665303056607,0.0102815551631413,0.002149659388674339,0.013501713274528709,0.22790504818338303,0.0038472262110389025,1.974862285475858,0.01825108721255158
1000,100,biased,prognostic,0.0,0.8143698252081029,0.0218307320172437,0.33956317224737753,0.009500267432926628,0.2510357919730509,0.021324038647717175,3.452237078459827,0.17857488020229467,1.4377552546449877,0.07531815509119517,1.031543761829313,0.04804439349304043,0.7165094962461812,0.016889614247365375,0.29911169659162534,0.007348625613577348,0.004093982318815137,0.007828209530002087,0.22136054739711156,0.003840005011110775,1.5574402951657484,0.016512372290532706
1000,100,biased,prognostic,0.25,0.8403037770011533,0.022220067582159376,0.3429900884162925,0.00908102838973653,0.26369449494640546,0.02012162087603667,3.684637976456186,0.24713822768555693,1.4830258894490433,0.0936063389976126,1.0568236386613103,0.06826387840107005,0.7468757723749685,0.019120477486735,0.30376614610696795,0.007232918077734235,0.015337389691278437,0.008843939879666213,0.22271612270242758,0.004729672412572365,1.5744229707645494,0.016585755609305284
1000,100,biased,prognostic,0.5,0.8850343949516848,0.022957708569759653,0.37077389257940013,0.010185567364600263,0.3438491981998093,0.020783334847148296,3.336439642151705,0.15238604222728608,1.4158942804836425,0.07704016733318433,0.956517991401256,0.046278660652241434,0.7421078447139768,0.017450669033852662,0.31151503204318426,0.008205706684317676,0.02583786664158178,0.008612165999711721,0.2212697689859779,0.0035131268174684433,1.5559915393711885,0.017040846391351998
1000,100,biased,prognostic,0.75,0.9122451296511059,0.026628699053047784,0.3829086117758544,0.01140432143371893,0.3858751671670766,0.02254786327445904,4.030880587299141,0.2269667034081567,1.702484104920374,0.09602133297121726,1.092459488427528,0.06349627956771328,0.7119385502409483,0.01690927144177621,0.2994108011355737,0.007406159593904814,0.0053382020353167905,0.00959817138467028,0.22519782407852543,0.0034461669131017336,1.54960431249673,0.014366938497477916
1000,100,biased,prognostic,1.0,0.9284966935833308,0.022220132371081617,0.4030339328419236,0.010859044667117302,0.41408520332939835,0.018318159213907524,3.9503110327470607,0.2396885347938586,1.734856257153745,0.11181453967835626,1.0144495605624455,0.06316219835661772,0.7253147824066113,0.01423769757236637,0.31462447169941615,0.007096483018515553,0.011589076439215841,0.008515160550345773,0.2280673367309167,0.003787944254320841,1.5277473483378736,0.012572185668467711
1000,100,randomized,covshift,0.0,0.7375076301810282,0.017273314408489553,0.30608167840273487,0.007982997906427852,0.009436813195902187,0.019141884902317934,1.9778790122360235,0.07368536770617531,0.8143735414417559,0.030530429260595644,0.07868717332716592,0.040578399231016346,0.7310228501324083,0.017229109448129415,0.3031596735408202,0.007740541232738854,0.00826794465418466,0.008263757039302178,0.20974125637615917,0.003607493885053107,1.5645222776992977,0.016824982038796166
1000,100,randomized,covshift,0.25,0.9015487928193485,0.021747146515121503,0.2480895173236536,0.007330528970665512,0.06774483748039152,0.024054767079253504,2.7953297827940595,0.3876239407769212,0.7571133354643963,0.09076710120582224,0.026393532532061635,0.06017859640645149,0.9249596988625719,0.023774758789801457,0.25106486509119547,0.00600125198388271,-0.14529456786552516,0.010062315245056914,0.27500859167016495,0.00502956876094257,1.9243232980180318,0.01877151086831943
